"STATION","NAME","DATE","TMAX","TMIN"
"USC00367978","SHAMOKIN, PA US","1969-12-03",,
"USC00367978","SHAMOKIN, PA US","1969-12-04",,
"USC00367978","SHAMOKIN, PA US","1969-12-05",,
"USC00367978","SHAMOKIN, PA US","1969-12-06",,
"USC00367978","SHAMOKIN, PA US","1969-12-07",,
"USC00367978","SHAMOKIN, PA US","1969-12-08",,
"USC00367978","SHAMOKIN, PA US","1969-12-09",,
"USC00367978","SHAMOKIN, PA US","1969-12-10",,
"USC00367978","SHAMOKIN, PA US","1969-12-11",,
"USC00367978","SHAMOKIN, PA US","1969-12-12",,
"USC00367978","SHAMOKIN, PA US","1969-12-13",,
"USC00367978","SHAMOKIN, PA US","1969-12-14",,
"USC00367978","SHAMOKIN, PA US","1969-12-15",,
"USC00367978","SHAMOKIN, PA US","1969-12-16",,
"USC00367978","SHAMOKIN, PA US","1969-12-17",,
"USC00367978","SHAMOKIN, PA US","1969-12-18",,
"USC00367978","SHAMOKIN, PA US","1969-12-19",,
"USC00367978","SHAMOKIN, PA US","1969-12-20",,
"USC00367978","SHAMOKIN, PA US","1969-12-21",,
"USC00367978","SHAMOKIN, PA US","1969-12-22",,
"USC00367978","SHAMOKIN, PA US","1969-12-23",,
"USC00367978","SHAMOKIN, PA US","1969-12-24",,
"USC00367978","SHAMOKIN, PA US","1969-12-25",,
"USC00367978","SHAMOKIN, PA US","1969-12-26",,
"USC00367978","SHAMOKIN, PA US","1969-12-27",,
"USC00367978","SHAMOKIN, PA US","1969-12-28",,
"USC00367978","SHAMOKIN, PA US","1969-12-29",,
"USC00367978","SHAMOKIN, PA US","1969-12-30",,
"USC00367978","SHAMOKIN, PA US","1969-12-31",,
"USC00367978","SHAMOKIN, PA US","1970-01-01",,
"USC00367978","SHAMOKIN, PA US","1970-01-02",,
"USC00367978","SHAMOKIN, PA US","1970-01-03",,
"USC00367978","SHAMOKIN, PA US","1970-01-04",,
"USC00367978","SHAMOKIN, PA US","1970-01-05",,
"USC00367978","SHAMOKIN, PA US","1970-01-06",,
"USC00367978","SHAMOKIN, PA US","1970-01-07",,
"USC00367978","SHAMOKIN, PA US","1970-01-08",,
"USC00367978","SHAMOKIN, PA US","1970-01-09",,
"USC00367978","SHAMOKIN, PA US","1970-01-10",,
"USC00367978","SHAMOKIN, PA US","1970-01-11",,
"USC00367978","SHAMOKIN, PA US","1970-01-12",,
"USC00367978","SHAMOKIN, PA US","1970-01-13",,
"USC00367978","SHAMOKIN, PA US","1970-01-14",,
"USC00367978","SHAMOKIN, PA US","1970-01-15",,
"USC00367978","SHAMOKIN, PA US","1970-01-16",,
"USC00367978","SHAMOKIN, PA US","1970-01-17",,
"USC00367978","SHAMOKIN, PA US","1970-01-18",,
"USC00367978","SHAMOKIN, PA US","1970-01-19",,
"USC00367978","SHAMOKIN, PA US","1970-01-20",,
"USC00367978","SHAMOKIN, PA US","1970-01-21",,
"USC00367978","SHAMOKIN, PA US","1970-01-22",,
"USC00367978","SHAMOKIN, PA US","1970-01-23",,
"USC00367978","SHAMOKIN, PA US","1970-01-24",,
"USC00367978","SHAMOKIN, PA US","1970-01-25",,
"USC00367978","SHAMOKIN, PA US","1970-01-26",,
"USC00367978","SHAMOKIN, PA US","1970-01-27",,
"USC00367978","SHAMOKIN, PA US","1970-01-28",,
"USC00367978","SHAMOKIN, PA US","1970-01-29",,
"USC00367978","SHAMOKIN, PA US","1970-01-30",,
"USC00367978","SHAMOKIN, PA US","1970-01-31",,
"USC00367978","SHAMOKIN, PA US","1970-02-01",,
"USC00367978","SHAMOKIN, PA US","1970-02-02",,
"USC00367978","SHAMOKIN, PA US","1970-02-03",,
"USC00367978","SHAMOKIN, PA US","1970-02-04",,
"USC00367978","SHAMOKIN, PA US","1970-02-05",,
"USC00367978","SHAMOKIN, PA US","1970-02-06",,
"USC00367978","SHAMOKIN, PA US","1970-02-07",,
"USC00367978","SHAMOKIN, PA US","1970-02-08",,
"USC00367978","SHAMOKIN, PA US","1970-02-09",,
"USC00367978","SHAMOKIN, PA US","1970-02-10",,
"USC00367978","SHAMOKIN, PA US","1970-02-11",,
"USC00367978","SHAMOKIN, PA US","1970-02-12",,
"USC00367978","SHAMOKIN, PA US","1970-02-13",,
"USC00367978","SHAMOKIN, PA US","1970-02-14",,
"USC00367978","SHAMOKIN, PA US","1970-02-15",,
"USC00367978","SHAMOKIN, PA US","1970-02-16",,
"USC00367978","SHAMOKIN, PA US","1970-02-17",,
"USC00367978","SHAMOKIN, PA US","1970-02-18",,
"USC00367978","SHAMOKIN, PA US","1970-02-19",,
"USC00367978","SHAMOKIN, PA US","1970-02-20",,
"USC00367978","SHAMOKIN, PA US","1970-02-21",,
"USC00367978","SHAMOKIN, PA US","1970-02-22",,
"USC00367978","SHAMOKIN, PA US","1970-02-23",,
"USC00367978","SHAMOKIN, PA US","1970-02-24",,
"USC00367978","SHAMOKIN, PA US","1970-02-25",,
"USC00367978","SHAMOKIN, PA US","1970-02-26",,
"USC00367978","SHAMOKIN, PA US","1970-02-27",,
"USC00367978","SHAMOKIN, PA US","1970-02-28",,
"USC00367978","SHAMOKIN, PA US","1970-03-01",,
"USC00367978","SHAMOKIN, PA US","1970-03-02",,
"USC00367978","SHAMOKIN, PA US","1970-03-03",,
"USC00367978","SHAMOKIN, PA US","1970-03-04",,
"USC00367978","SHAMOKIN, PA US","1970-03-05",,
"USC00367978","SHAMOKIN, PA US","1970-03-06",,
"USC00367978","SHAMOKIN, PA US","1970-03-07",,
"USC00367978","SHAMOKIN, PA US","1970-03-08",,
"USC00367978","SHAMOKIN, PA US","1970-03-09",,
"USC00367978","SHAMOKIN, PA US","1970-03-10",,
"USC00367978","SHAMOKIN, PA US","1970-03-11",,
"USC00367978","SHAMOKIN, PA US","1970-03-12",,
"USC00367978","SHAMOKIN, PA US","1970-03-13",,
"USC00367978","SHAMOKIN, PA US","1970-03-14",,
"USC00367978","SHAMOKIN, PA US","1970-03-15",,
"USC00367978","SHAMOKIN, PA US","1970-03-16",,
"USC00367978","SHAMOKIN, PA US","1970-03-17",,
"USC00367978","SHAMOKIN, PA US","1970-03-18",,
"USC00367978","SHAMOKIN, PA US","1970-03-19",,
"USC00367978","SHAMOKIN, PA US","1970-03-20",,
"USC00367978","SHAMOKIN, PA US","1970-03-21",,
"USC00367978","SHAMOKIN, PA US","1970-03-22",,
"USC00367978","SHAMOKIN, PA US","1970-03-23",,
"USC00367978","SHAMOKIN, PA US","1970-03-24",,
"USC00367978","SHAMOKIN, PA US","1970-03-25",,
"USC00367978","SHAMOKIN, PA US","1970-03-26",,
"USC00367978","SHAMOKIN, PA US","1970-03-27",,
"USC00367978","SHAMOKIN, PA US","1970-03-28",,
"USC00367978","SHAMOKIN, PA US","1970-03-29",,
"USC00367978","SHAMOKIN, PA US","1970-03-30",,
"USC00367978","SHAMOKIN, PA US","1970-03-31",,
"USC00367978","SHAMOKIN, PA US","1970-04-01",,
"USC00367978","SHAMOKIN, PA US","1970-04-02",,
"USC00367978","SHAMOKIN, PA US","1970-04-03",,
"USC00367978","SHAMOKIN, PA US","1970-04-04",,
"USC00367978","SHAMOKIN, PA US","1970-04-05",,
"USC00367978","SHAMOKIN, PA US","1970-04-06",,
"USC00367978","SHAMOKIN, PA US","1970-04-07",,
"USC00367978","SHAMOKIN, PA US","1970-04-08",,
"USC00367978","SHAMOKIN, PA US","1970-04-09",,
"USC00367978","SHAMOKIN, PA US","1970-04-10",,
"USC00367978","SHAMOKIN, PA US","1970-04-11",,
"USC00367978","SHAMOKIN, PA US","1970-04-12",,
"USC00367978","SHAMOKIN, PA US","1970-04-13",,
"USC00367978","SHAMOKIN, PA US","1970-04-14",,
"USC00367978","SHAMOKIN, PA US","1970-04-15",,
"USC00367978","SHAMOKIN, PA US","1970-04-16",,
"USC00367978","SHAMOKIN, PA US","1970-04-17",,
"USC00367978","SHAMOKIN, PA US","1970-04-18",,
"USC00367978","SHAMOKIN, PA US","1970-04-19",,
"USC00367978","SHAMOKIN, PA US","1970-04-20",,
"USC00367978","SHAMOKIN, PA US","1970-04-21",,
"USC00367978","SHAMOKIN, PA US","1970-04-22",,
"USC00367978","SHAMOKIN, PA US","1970-04-23",,
"USC00367978","SHAMOKIN, PA US","1970-04-24",,
"USC00367978","SHAMOKIN, PA US","1970-04-25",,
"USC00367978","SHAMOKIN, PA US","1970-04-26",,
"USC00367978","SHAMOKIN, PA US","1970-04-27",,
"USC00367978","SHAMOKIN, PA US","1970-04-28",,
"USC00367978","SHAMOKIN, PA US","1970-04-29",,
"USC00367978","SHAMOKIN, PA US","1970-04-30",,
"USC00367978","SHAMOKIN, PA US","1970-05-01",,
"USC00367978","SHAMOKIN, PA US","1970-05-02",,
"USC00367978","SHAMOKIN, PA US","1970-05-03",,
"USC00367978","SHAMOKIN, PA US","1970-05-04",,
"USC00367978","SHAMOKIN, PA US","1970-05-05",,
"USC00367978","SHAMOKIN, PA US","1970-05-06",,
"USC00367978","SHAMOKIN, PA US","1970-05-07",,
"USC00367978","SHAMOKIN, PA US","1970-05-08",,
"USC00367978","SHAMOKIN, PA US","1970-05-09",,
"USC00367978","SHAMOKIN, PA US","1970-05-10",,
"USC00367978","SHAMOKIN, PA US","1970-05-11",,
"USC00367978","SHAMOKIN, PA US","1970-05-12",,
"USC00367978","SHAMOKIN, PA US","1970-05-13",,
"USC00367978","SHAMOKIN, PA US","1970-05-14",,
"USC00367978","SHAMOKIN, PA US","1970-05-15",,
"USC00367978","SHAMOKIN, PA US","1970-05-16",,
"USC00367978","SHAMOKIN, PA US","1970-05-17",,
"USC00367978","SHAMOKIN, PA US","1970-05-18",,
"USC00367978","SHAMOKIN, PA US","1970-05-19",,
"USC00367978","SHAMOKIN, PA US","1970-05-20",,
"USC00367978","SHAMOKIN, PA US","1970-05-21",,
"USC00367978","SHAMOKIN, PA US","1970-05-22",,
"USC00367978","SHAMOKIN, PA US","1970-05-23",,
"USC00367978","SHAMOKIN, PA US","1970-05-24",,
"USC00367978","SHAMOKIN, PA US","1970-05-25",,
"USC00367978","SHAMOKIN, PA US","1970-05-26",,
"USC00367978","SHAMOKIN, PA US","1970-05-27",,
"USC00367978","SHAMOKIN, PA US","1970-05-28",,
"USC00367978","SHAMOKIN, PA US","1970-05-29",,
"USC00367978","SHAMOKIN, PA US","1970-05-30",,
"USC00367978","SHAMOKIN, PA US","1970-05-31",,
"USC00367978","SHAMOKIN, PA US","1970-06-01",,
"USC00367978","SHAMOKIN, PA US","1970-06-02",,
"USC00367978","SHAMOKIN, PA US","1970-06-03",,
"USC00367978","SHAMOKIN, PA US","1970-06-04",,
"USC00367978","SHAMOKIN, PA US","1970-06-05",,
"USC00367978","SHAMOKIN, PA US","1970-06-06",,
"USC00367978","SHAMOKIN, PA US","1970-06-07",,
"USC00367978","SHAMOKIN, PA US","1970-06-08",,
"USC00367978","SHAMOKIN, PA US","1970-06-09",,
"USC00367978","SHAMOKIN, PA US","1970-06-10",,
"USC00367978","SHAMOKIN, PA US","1970-06-11",,
"USC00367978","SHAMOKIN, PA US","1970-06-12",,
"USC00367978","SHAMOKIN, PA US","1970-06-13",,
"USC00367978","SHAMOKIN, PA US","1970-06-14",,
"USC00367978","SHAMOKIN, PA US","1970-06-15",,
"USC00367978","SHAMOKIN, PA US","1970-06-16",,
"USC00367978","SHAMOKIN, PA US","1970-06-17",,
"USC00367978","SHAMOKIN, PA US","1970-06-18",,
"USC00367978","SHAMOKIN, PA US","1970-06-19",,
"USC00367978","SHAMOKIN, PA US","1970-06-20",,
"USC00367978","SHAMOKIN, PA US","1970-06-21",,
"USC00367978","SHAMOKIN, PA US","1970-06-22",,
"USC00367978","SHAMOKIN, PA US","1970-06-23",,
"USC00367978","SHAMOKIN, PA US","1970-06-24",,
"USC00367978","SHAMOKIN, PA US","1970-06-25",,
"USC00367978","SHAMOKIN, PA US","1970-06-26",,
"USC00367978","SHAMOKIN, PA US","1970-06-27",,
"USC00367978","SHAMOKIN, PA US","1970-06-28",,
"USC00367978","SHAMOKIN, PA US","1970-06-29",,
"USC00367978","SHAMOKIN, PA US","1970-06-30",,
"USC00367978","SHAMOKIN, PA US","1970-07-01",,
"USC00367978","SHAMOKIN, PA US","1970-07-02",,
"USC00367978","SHAMOKIN, PA US","1970-07-03",,
"USC00367978","SHAMOKIN, PA US","1970-07-04",,
"USC00367978","SHAMOKIN, PA US","1970-07-05",,
"USC00367978","SHAMOKIN, PA US","1970-07-06",,
"USC00367978","SHAMOKIN, PA US","1970-07-07",,
"USC00367978","SHAMOKIN, PA US","1970-07-08",,
"USC00367978","SHAMOKIN, PA US","1970-07-09",,
"USC00367978","SHAMOKIN, PA US","1970-07-10",,
"USC00367978","SHAMOKIN, PA US","1970-07-11",,
"USC00367978","SHAMOKIN, PA US","1970-07-12",,
"USC00367978","SHAMOKIN, PA US","1970-07-13",,
"USC00367978","SHAMOKIN, PA US","1970-07-14",,
"USC00367978","SHAMOKIN, PA US","1970-07-15",,
"USC00367978","SHAMOKIN, PA US","1970-07-16",,
"USC00367978","SHAMOKIN, PA US","1970-07-17",,
"USC00367978","SHAMOKIN, PA US","1970-07-18",,
"USC00367978","SHAMOKIN, PA US","1970-07-19",,
"USC00367978","SHAMOKIN, PA US","1970-07-20",,
"USC00367978","SHAMOKIN, PA US","1970-07-21",,
"USC00367978","SHAMOKIN, PA US","1970-07-22",,
"USC00367978","SHAMOKIN, PA US","1970-07-23",,
"USC00367978","SHAMOKIN, PA US","1970-07-24",,
"USC00367978","SHAMOKIN, PA US","1970-07-25",,
"USC00367978","SHAMOKIN, PA US","1970-07-26",,
"USC00367978","SHAMOKIN, PA US","1970-07-27",,
"USC00367978","SHAMOKIN, PA US","1970-07-28",,
"USC00367978","SHAMOKIN, PA US","1970-07-29",,
"USC00367978","SHAMOKIN, PA US","1970-07-30",,
"USC00367978","SHAMOKIN, PA US","1970-07-31",,
"USC00367978","SHAMOKIN, PA US","1970-08-01",,
"USC00367978","SHAMOKIN, PA US","1970-08-02",,
"USC00367978","SHAMOKIN, PA US","1970-08-03",,
"USC00367978","SHAMOKIN, PA US","1970-08-04",,
"USC00367978","SHAMOKIN, PA US","1970-08-05",,
"USC00367978","SHAMOKIN, PA US","1970-08-06",,
"USC00367978","SHAMOKIN, PA US","1970-08-07",,
"USC00367978","SHAMOKIN, PA US","1970-08-08",,
"USC00367978","SHAMOKIN, PA US","1970-08-09",,
"USC00367978","SHAMOKIN, PA US","1970-08-10",,
"USC00367978","SHAMOKIN, PA US","1970-08-11",,
"USC00367978","SHAMOKIN, PA US","1970-08-12",,
"USC00367978","SHAMOKIN, PA US","1970-08-13",,
"USC00367978","SHAMOKIN, PA US","1970-08-14",,
"USC00367978","SHAMOKIN, PA US","1970-08-15",,
"USC00367978","SHAMOKIN, PA US","1970-08-16",,
"USC00367978","SHAMOKIN, PA US","1970-08-17",,
"USC00367978","SHAMOKIN, PA US","1970-08-18",,
"USC00367978","SHAMOKIN, PA US","1970-08-19",,
"USC00367978","SHAMOKIN, PA US","1970-08-20",,
"USC00367978","SHAMOKIN, PA US","1970-08-21",,
"USC00367978","SHAMOKIN, PA US","1970-08-22",,
"USC00367978","SHAMOKIN, PA US","1970-08-23",,
"USC00367978","SHAMOKIN, PA US","1970-08-24",,
"USC00367978","SHAMOKIN, PA US","1970-08-25",,
"USC00367978","SHAMOKIN, PA US","1970-08-26",,
"USC00367978","SHAMOKIN, PA US","1970-08-27",,
"USC00367978","SHAMOKIN, PA US","1970-08-28",,
"USC00367978","SHAMOKIN, PA US","1970-08-29",,
"USC00367978","SHAMOKIN, PA US","1970-08-30",,
"USC00367978","SHAMOKIN, PA US","1970-08-31",,
"USC00367978","SHAMOKIN, PA US","1970-09-01",,
"USC00367978","SHAMOKIN, PA US","1970-09-02",,
"USC00367978","SHAMOKIN, PA US","1970-09-03",,
"USC00367978","SHAMOKIN, PA US","1970-09-04",,
"USC00367978","SHAMOKIN, PA US","1970-09-05",,
"USC00367978","SHAMOKIN, PA US","1970-09-06",,
"USC00367978","SHAMOKIN, PA US","1970-09-07",,
"USC00367978","SHAMOKIN, PA US","1970-09-08",,
"USC00367978","SHAMOKIN, PA US","1970-09-09",,
"USC00367978","SHAMOKIN, PA US","1970-09-10",,
"USC00367978","SHAMOKIN, PA US","1970-09-11",,
"USC00367978","SHAMOKIN, PA US","1970-09-12",,
"USC00367978","SHAMOKIN, PA US","1970-09-13",,
"USC00367978","SHAMOKIN, PA US","1970-09-14",,
"USC00367978","SHAMOKIN, PA US","1970-09-15",,
"USC00367978","SHAMOKIN, PA US","1970-09-16",,
"USC00367978","SHAMOKIN, PA US","1970-09-17",,
"USC00367978","SHAMOKIN, PA US","1970-09-18",,
"USC00367978","SHAMOKIN, PA US","1970-09-19",,
"USC00367978","SHAMOKIN, PA US","1970-09-20",,
"USC00367978","SHAMOKIN, PA US","1970-09-21",,
"USC00367978","SHAMOKIN, PA US","1970-09-22",,
"USC00367978","SHAMOKIN, PA US","1970-09-23",,
"USC00367978","SHAMOKIN, PA US","1970-09-24",,
"USC00367978","SHAMOKIN, PA US","1970-09-25",,
"USC00367978","SHAMOKIN, PA US","1970-09-26",,
"USC00367978","SHAMOKIN, PA US","1970-09-27",,
"USC00367978","SHAMOKIN, PA US","1970-09-28",,
"USC00367978","SHAMOKIN, PA US","1970-09-29",,
"USC00367978","SHAMOKIN, PA US","1970-09-30",,
"USC00367978","SHAMOKIN, PA US","1970-10-01",,
"USC00367978","SHAMOKIN, PA US","1970-10-02",,
"USC00367978","SHAMOKIN, PA US","1970-10-03",,
"USC00367978","SHAMOKIN, PA US","1970-10-04",,
"USC00367978","SHAMOKIN, PA US","1970-10-05",,
"USC00367978","SHAMOKIN, PA US","1970-10-06",,
"USC00367978","SHAMOKIN, PA US","1970-10-07",,
"USC00367978","SHAMOKIN, PA US","1970-10-08",,
"USC00367978","SHAMOKIN, PA US","1970-10-09",,
"USC00367978","SHAMOKIN, PA US","1970-10-10",,
"USC00367978","SHAMOKIN, PA US","1970-10-11",,
"USC00367978","SHAMOKIN, PA US","1970-10-12",,
"USC00367978","SHAMOKIN, PA US","1970-10-13",,
"USC00367978","SHAMOKIN, PA US","1970-10-14",,
"USC00367978","SHAMOKIN, PA US","1970-10-15",,
"USC00367978","SHAMOKIN, PA US","1970-10-16",,
"USC00367978","SHAMOKIN, PA US","1970-10-17",,
"USC00367978","SHAMOKIN, PA US","1970-10-18",,
"USC00367978","SHAMOKIN, PA US","1970-10-19",,
"USC00367978","SHAMOKIN, PA US","1970-10-20",,
"USC00367978","SHAMOKIN, PA US","1970-10-21",,
"USC00367978","SHAMOKIN, PA US","1970-10-22",,
"USC00367978","SHAMOKIN, PA US","1970-10-23",,
"USC00367978","SHAMOKIN, PA US","1970-10-24",,
"USC00367978","SHAMOKIN, PA US","1970-10-25",,
"USC00367978","SHAMOKIN, PA US","1970-10-26",,
"USC00367978","SHAMOKIN, PA US","1970-10-27",,
"USC00367978","SHAMOKIN, PA US","1970-10-28",,
"USC00367978","SHAMOKIN, PA US","1970-10-29",,
"USC00367978","SHAMOKIN, PA US","1970-10-30",,
"USC00367978","SHAMOKIN, PA US","1970-10-31",,
"USC00367978","SHAMOKIN, PA US","1970-11-01",,
"USC00367978","SHAMOKIN, PA US","1970-11-02",,
"USC00367978","SHAMOKIN, PA US","1970-11-03",,
"USC00367978","SHAMOKIN, PA US","1970-11-04",,
"USC00367978","SHAMOKIN, PA US","1970-11-05",,
"USC00367978","SHAMOKIN, PA US","1970-11-06",,
"USC00367978","SHAMOKIN, PA US","1970-11-07",,
"USC00367978","SHAMOKIN, PA US","1970-11-08",,
"USC00367978","SHAMOKIN, PA US","1970-11-09",,
"USC00367978","SHAMOKIN, PA US","1970-11-10",,
"USC00367978","SHAMOKIN, PA US","1970-11-11",,
"USC00367978","SHAMOKIN, PA US","1970-11-12",,
"USC00367978","SHAMOKIN, PA US","1970-11-13",,
"USC00367978","SHAMOKIN, PA US","1970-11-14",,
"USC00367978","SHAMOKIN, PA US","1970-11-15",,
"USC00367978","SHAMOKIN, PA US","1970-11-16",,
"USC00367978","SHAMOKIN, PA US","1970-11-17",,
"USC00367978","SHAMOKIN, PA US","1970-11-18",,
"USC00367978","SHAMOKIN, PA US","1970-11-19",,
"USC00367978","SHAMOKIN, PA US","1970-11-20",,
"USC00367978","SHAMOKIN, PA US","1970-11-21",,
"USC00367978","SHAMOKIN, PA US","1970-11-22",,
"USC00367978","SHAMOKIN, PA US","1970-11-23",,
"USC00367978","SHAMOKIN, PA US","1970-11-24",,
"USC00367978","SHAMOKIN, PA US","1970-11-25",,
"USC00367978","SHAMOKIN, PA US","1970-11-26",,
"USC00367978","SHAMOKIN, PA US","1970-11-27",,
"USC00367978","SHAMOKIN, PA US","1970-11-28",,
"USC00367978","SHAMOKIN, PA US","1970-11-29",,
"USC00367978","SHAMOKIN, PA US","1970-11-30",,
"USC00367978","SHAMOKIN, PA US","1970-12-01",,
"USC00367978","SHAMOKIN, PA US","1970-12-02",,
"USC00367978","SHAMOKIN, PA US","1970-12-03",,
"USC00367978","SHAMOKIN, PA US","1970-12-04",,
"USC00367978","SHAMOKIN, PA US","1970-12-05",,
"USC00367978","SHAMOKIN, PA US","1970-12-06",,
"USC00367978","SHAMOKIN, PA US","1970-12-07",,
"USC00367978","SHAMOKIN, PA US","1970-12-08",,
"USC00367978","SHAMOKIN, PA US","1970-12-09",,
"USC00367978","SHAMOKIN, PA US","1970-12-10",,
"USC00367978","SHAMOKIN, PA US","1970-12-11",,
"USC00367978","SHAMOKIN, PA US","1970-12-12",,
"USC00367978","SHAMOKIN, PA US","1970-12-13",,
"USC00367978","SHAMOKIN, PA US","1970-12-14",,
"USC00367978","SHAMOKIN, PA US","1970-12-15",,
"USC00367978","SHAMOKIN, PA US","1970-12-16",,
"USC00367978","SHAMOKIN, PA US","1970-12-17",,
"USC00367978","SHAMOKIN, PA US","1970-12-18",,
"USC00367978","SHAMOKIN, PA US","1970-12-19",,
"USC00367978","SHAMOKIN, PA US","1970-12-20",,
"USC00367978","SHAMOKIN, PA US","1970-12-21",,
"USC00367978","SHAMOKIN, PA US","1970-12-22",,
"USC00367978","SHAMOKIN, PA US","1970-12-23",,
"USC00367978","SHAMOKIN, PA US","1970-12-24",,
"USC00367978","SHAMOKIN, PA US","1970-12-25",,
"USC00367978","SHAMOKIN, PA US","1970-12-26",,
"USC00367978","SHAMOKIN, PA US","1970-12-27",,
"USC00367978","SHAMOKIN, PA US","1970-12-28",,
"USC00367978","SHAMOKIN, PA US","1970-12-29",,
"USC00367978","SHAMOKIN, PA US","1970-12-30",,
"USC00367978","SHAMOKIN, PA US","1970-12-31",,
"USC00367978","SHAMOKIN, PA US","1971-01-01",,
"USC00367978","SHAMOKIN, PA US","1971-01-02",,
"USC00367978","SHAMOKIN, PA US","1971-01-03",,
"USC00367978","SHAMOKIN, PA US","1971-01-04",,
"USC00367978","SHAMOKIN, PA US","1971-01-05",,
"USC00367978","SHAMOKIN, PA US","1971-01-06",,
"USC00367978","SHAMOKIN, PA US","1971-01-07",,
"USC00367978","SHAMOKIN, PA US","1971-01-08",,
"USC00367978","SHAMOKIN, PA US","1971-01-09",,
"USC00367978","SHAMOKIN, PA US","1971-01-10",,
"USC00367978","SHAMOKIN, PA US","1971-01-11",,
"USC00367978","SHAMOKIN, PA US","1971-01-12",,
"USC00367978","SHAMOKIN, PA US","1971-01-13",,
"USC00367978","SHAMOKIN, PA US","1971-01-14",,
"USC00367978","SHAMOKIN, PA US","1971-01-15",,
"USC00367978","SHAMOKIN, PA US","1971-01-16",,
"USC00367978","SHAMOKIN, PA US","1971-01-17",,
"USC00367978","SHAMOKIN, PA US","1971-01-18",,
"USC00367978","SHAMOKIN, PA US","1971-01-19",,
"USC00367978","SHAMOKIN, PA US","1971-01-20",,
"USC00367978","SHAMOKIN, PA US","1971-01-21",,
"USC00367978","SHAMOKIN, PA US","1971-01-22",,
"USC00367978","SHAMOKIN, PA US","1971-01-23",,
"USC00367978","SHAMOKIN, PA US","1971-01-24",,
"USC00367978","SHAMOKIN, PA US","1971-01-25",,
"USC00367978","SHAMOKIN, PA US","1971-01-26",,
"USC00367978","SHAMOKIN, PA US","1971-01-27",,
"USC00367978","SHAMOKIN, PA US","1971-01-28",,
"USC00367978","SHAMOKIN, PA US","1971-01-29",,
"USC00367978","SHAMOKIN, PA US","1971-01-30",,
"USC00367978","SHAMOKIN, PA US","1971-01-31",,
"USC00367978","SHAMOKIN, PA US","1971-02-01",,
"USC00367978","SHAMOKIN, PA US","1971-02-02",,
"USC00367978","SHAMOKIN, PA US","1971-02-03",,
"USC00367978","SHAMOKIN, PA US","1971-02-04",,
"USC00367978","SHAMOKIN, PA US","1971-02-05",,
"USC00367978","SHAMOKIN, PA US","1971-02-06",,
"USC00367978","SHAMOKIN, PA US","1971-02-07",,
"USC00367978","SHAMOKIN, PA US","1971-02-08",,
"USC00367978","SHAMOKIN, PA US","1971-02-09",,
"USC00367978","SHAMOKIN, PA US","1971-02-10",,
"USC00367978","SHAMOKIN, PA US","1971-02-11",,
"USC00367978","SHAMOKIN, PA US","1971-02-12",,
"USC00367978","SHAMOKIN, PA US","1971-02-13",,
"USC00367978","SHAMOKIN, PA US","1971-02-14",,
"USC00367978","SHAMOKIN, PA US","1971-02-15",,
"USC00367978","SHAMOKIN, PA US","1971-02-16",,
"USC00367978","SHAMOKIN, PA US","1971-02-17",,
"USC00367978","SHAMOKIN, PA US","1971-02-18",,
"USC00367978","SHAMOKIN, PA US","1971-02-19",,
"USC00367978","SHAMOKIN, PA US","1971-02-20",,
"USC00367978","SHAMOKIN, PA US","1971-02-21",,
"USC00367978","SHAMOKIN, PA US","1971-02-22",,
"USC00367978","SHAMOKIN, PA US","1971-02-23",,
"USC00367978","SHAMOKIN, PA US","1971-02-24",,
"USC00367978","SHAMOKIN, PA US","1971-02-25",,
"USC00367978","SHAMOKIN, PA US","1971-02-26",,
"USC00367978","SHAMOKIN, PA US","1971-02-27",,
"USC00367978","SHAMOKIN, PA US","1971-02-28",,
"USC00367978","SHAMOKIN, PA US","1971-03-01",,
"USC00367978","SHAMOKIN, PA US","1971-03-02",,
"USC00367978","SHAMOKIN, PA US","1971-03-03",,
"USC00367978","SHAMOKIN, PA US","1971-03-04",,
"USC00367978","SHAMOKIN, PA US","1971-03-05",,
"USC00367978","SHAMOKIN, PA US","1971-03-06",,
"USC00367978","SHAMOKIN, PA US","1971-03-07",,
"USC00367978","SHAMOKIN, PA US","1971-03-08",,
"USC00367978","SHAMOKIN, PA US","1971-03-09",,
"USC00367978","SHAMOKIN, PA US","1971-03-10",,
"USC00367978","SHAMOKIN, PA US","1971-03-11",,
"USC00367978","SHAMOKIN, PA US","1971-03-12",,
"USC00367978","SHAMOKIN, PA US","1971-03-13",,
"USC00367978","SHAMOKIN, PA US","1971-03-14",,
"USC00367978","SHAMOKIN, PA US","1971-03-15",,
"USC00367978","SHAMOKIN, PA US","1971-03-16",,
"USC00367978","SHAMOKIN, PA US","1971-03-17",,
"USC00367978","SHAMOKIN, PA US","1971-03-18",,
"USC00367978","SHAMOKIN, PA US","1971-03-19",,
"USC00367978","SHAMOKIN, PA US","1971-03-20",,
"USC00367978","SHAMOKIN, PA US","1971-03-21",,
"USC00367978","SHAMOKIN, PA US","1971-03-22",,
"USC00367978","SHAMOKIN, PA US","1971-03-23",,
"USC00367978","SHAMOKIN, PA US","1971-03-24",,
"USC00367978","SHAMOKIN, PA US","1971-03-25",,
"USC00367978","SHAMOKIN, PA US","1971-03-26",,
"USC00367978","SHAMOKIN, PA US","1971-03-27",,
"USC00367978","SHAMOKIN, PA US","1971-03-28",,
